word,times_added,times_removed,net_change,absolute_change,survival_fraction
reconfiguring,1,1,0,2,0.0
exclusively,1,1,0,2,0.0
tomé,1,1,0,2,0.0
sexualizing,1,1,0,2,0.0
shatter,1,1,0,2,0.0
crul,1,1,0,2,0.0
1947,6,6,0,12,0.0
adopt,6,6,0,12,0.0
section,6,6,0,12,0.0
holy,6,6,0,12,0.0
maize,7,7,0,14,0.0
peace,7,7,0,14,0.0
nicaraguan,6,6,0,12,0.0
overseas,6,6,0,12,0.0
indicates,6,6,0,12,0.0
louisville,0,1,-1,1,0.0
propagate,1,1,0,2,0.0
dialect,0,1,-1,1,0.0
andénes,0,1,-1,1,0.0
unexpected,0,2,-2,2,0.0
participate,0,1,-1,1,0.0
eurocentric,0,1,-1,1,0.0
psychology,0,2,-2,2,0.0
bridgeport,0,1,-1,1,0.0
1893,0,2,-2,2,0.0
surely,0,1,-1,1,0.0
kentucky,0,23,-23,23,0.0
adoption,0,1,-1,1,0.0
lorimer,0,1,-1,1,0.0
ages,6,6,0,12,0.0
bridge,6,6,0,12,0.0
andes,6,6,0,12,0.0
middle,6,6,0,12,0.0
accepted,6,6,0,12,0.0
1934,6,6,0,12,0.0
300th,6,6,0,12,0.0
priest,6,6,0,12,0.0
1607,6,6,0,12,0.0
categories,6,6,0,12,0.0
records,6,6,0,12,0.0
sacred,6,6,0,12,0.0
diagnóstico,6,6,0,12,0.0
forest,6,6,0,12,0.0
1520,6,6,0,12,0.0
sociodemográfico,6,6,0,12,0.0
casa,6,6,0,12,0.0
definitively,6,6,0,12,0.0
1636,6,6,0,12,0.0
encounters,6,6,0,12,0.0
partir,6,6,0,12,0.0
oceanic,6,6,0,12,0.0
published,6,6,0,12,0.0
making,7,7,0,14,0.0
gathered,7,7,0,14,0.0
1810,7,7,0,14,0.0
álvares,7,7,0,14,0.0
image,7,7,0,14,0.0
periods,7,7,0,14,0.0
catholics,7,7,0,14,0.0
1971,7,7,0,14,0.0
belief,7,7,0,14,0.0
violent,7,7,0,14,0.0
joseon,0,1,-1,1,0.0
establishing,7,7,0,14,0.0
67,7,7,0,14,0.0
grew,7,7,0,14,0.0
want,7,7,0,14,0.0
maintain,7,7,0,14,0.0
surveys,7,7,0,14,0.0
surrounding,7,7,0,14,0.0
creation,7,7,0,14,0.0
suggests,7,7,0,14,0.0
laredo,0,3,-3,3,0.0
illinois,0,1,-1,1,0.0
1775,7,7,0,14,0.0
harmful,0,2,-2,2,0.0
citations,0,1,-1,1,0.0
plan,7,7,0,14,0.0
sought,7,7,0,14,0.0
instance,7,7,0,14,0.0
numerous,7,7,0,14,0.0
siberian,7,7,0,14,0.0
september,7,7,0,14,0.0
1814,7,7,0,14,0.0
eliminate,7,7,0,14,0.0
hunter,7,7,0,14,0.0
opposed,7,7,0,14,0.0
works,7,7,0,14,0.0
leaders,7,7,0,14,0.0
1922,7,7,0,14,0.0
17th,7,7,0,14,0.0
archeological,7,7,0,14,0.0
beings,7,7,0,14,0.0
granted,7,7,0,14,0.0
brazilians,7,7,0,14,0.0
suriname,7,7,0,14,0.0
real,7,7,0,14,0.0
mainstream,7,7,0,14,0.0
cauca,0,1,-1,1,0.0
havana,0,1,-1,1,0.0
kaffa,0,1,-1,1,0.0
depicting,6,6,0,12,0.0
service,6,6,0,12,0.0
mixtec,6,6,0,12,0.0
superiority,6,6,0,12,0.0
histories,6,6,0,12,0.0
complete,6,6,0,12,0.0
idea,6,6,0,12,0.0
squash,6,6,0,12,0.0
yupik,6,6,0,12,0.0
event,6,6,0,12,0.0
32,6,6,0,12,0.0
glyphs,6,6,0,12,0.0
trial,6,6,0,12,0.0
issue,6,6,0,12,0.0
fight,6,6,0,12,0.0
1933,6,6,0,12,0.0
heroes,6,6,0,12,0.0
davis,6,6,0,12,0.0
ilo,6,6,0,12,0.0
increased,6,6,0,12,0.0
economy,6,6,0,12,0.0
nonetheless,6,6,0,12,0.0
progress,6,6,0,12,0.0
pow,6,6,0,12,0.0
c4c,6,6,0,12,0.0
codex,6,6,0,12,0.0
administrators,6,6,0,12,0.0
deadly,6,6,0,12,0.0
altaians,6,6,0,12,0.0
russia,6,6,0,12,0.0
frankfort,0,1,-1,1,0.0
counter,6,6,0,12,0.0
lighthouse,0,2,-2,2,0.0
olcèse,0,1,-1,1,0.0
arkansas,0,1,-1,1,0.0
connecticut,0,3,-3,3,0.0
20legends,0,1,-1,1,0.0
este,0,1,-1,1,0.0
venerating,0,1,-1,1,0.0
socially,0,1,-1,1,0.0
caribs,0,2,-2,2,0.0
flee,0,1,-1,1,0.0
1968,6,6,0,12,0.0
clapper,0,1,-1,1,0.0
wholly,0,1,-1,1,0.0
taylorsville,0,1,-1,1,0.0
20myths,0,1,-1,1,0.0
suspended,0,1,-1,1,0.0
hartford,0,2,-2,2,0.0
pp1,0,1,-1,1,0.0
publication,0,1,-1,1,0.0
09,0,1,-1,1,0.0
footnotes,0,1,-1,1,0.0
distributions,6,6,0,12,0.0
damaged,0,1,-1,1,0.0
sardinia,0,1,-1,1,0.0
1925,0,1,-1,1,0.0
showed,6,6,0,12,0.0
banks,6,6,0,12,0.0
seven,6,6,0,12,0.0
mutations,6,6,0,12,0.0
hugo,6,6,0,12,0.0
company,6,6,0,12,0.0
domestication,6,6,0,12,0.0
normal,6,6,0,12,0.0
correspondent,0,1,-1,1,0.0
blades,6,6,0,12,0.0
conducted,6,6,0,12,0.0
australia,6,6,0,12,0.0
1907,6,6,0,12,0.0
democracy,6,6,0,12,0.0
1792,6,6,0,12,0.0
shall,6,6,0,12,0.0
protestant,6,6,0,12,0.0
gregorian,0,2,-2,2,0.0
characteristic,6,6,0,12,0.0
sharpsburg,0,1,-1,1,0.0
file,6,6,0,12,0.0
consists,6,6,0,12,0.0
peppers,6,6,0,12,0.0
requested,6,6,0,12,0.0
trans,6,6,0,12,0.0
dominica,6,6,0,12,0.0
democratic,6,6,0,12,0.0
hierarchies,6,6,0,12,0.0
selknam,6,6,0,12,0.0
customarily,6,6,0,12,0.0
conquer,6,6,0,12,0.0
confederation,6,6,0,12,0.0
coral,0,1,-1,1,0.0
transfers,0,1,-1,1,0.0
prolonagted,0,1,-1,1,0.0
palmas,0,2,-2,2,0.0
fatalities,0,1,-1,1,0.0
faster,0,1,-1,1,0.0
cambridge,8,8,0,16,0.0
algeria,8,8,0,16,0.0
isolation,8,8,0,16,0.0
syllabic,8,8,0,16,0.0
kedah,0,1,-1,1,0.0
tehuelche,8,8,0,16,0.0
festa,8,8,0,16,0.0
69,8,8,0,16,0.0
estimate,8,8,0,16,0.0
sponsored,8,8,0,16,0.0
plant,8,8,0,16,0.0
june,8,8,0,16,0.0
enslaved,8,8,0,16,0.0
founding,8,8,0,16,0.0
2nd,8,8,0,16,0.0
constitute,8,8,0,16,0.0
hold,8,8,0,16,0.0
400th,7,7,0,14,0.0
random,0,1,-1,1,0.0
trujillo,0,1,-1,1,0.0
cepal,8,8,0,16,0.0
races,8,8,0,16,0.0
programs,8,8,0,16,0.0
divided,8,8,0,16,0.0
apache,8,8,0,16,0.0
existence,8,8,0,16,0.0
italys,8,8,0,16,0.0
mn,0,1,-1,1,0.0
view,8,8,0,16,0.0
stringed,8,8,0,16,0.0
cut,8,8,0,16,0.0
1730,8,8,0,16,0.0
aviators,0,1,-1,1,0.0
seeks,0,1,-1,1,0.0
marais,0,1,-1,1,0.0
1906,0,1,-1,1,0.0
conjecture,0,1,-1,1,0.0
radioed,0,1,-1,1,0.0
sociology,0,4,-4,4,0.0
current,8,8,0,16,0.0
junction,0,1,-1,1,0.0
virgen,8,8,0,16,0.0
gathering,8,8,0,16,0.0
vaccination,8,8,0,16,0.0
highlands,8,8,0,16,0.0
glacial,8,8,0,16,0.0
nova,8,8,0,16,0.0
diego,8,8,0,16,0.0
ended,8,8,0,16,0.0
afro,8,8,0,16,0.0
rural,8,8,0,16,0.0
xinca,8,8,0,16,0.0
gain,8,8,0,16,0.0
diversidad,8,8,0,16,0.0
begins,0,1,-1,1,0.0
biased,0,1,-1,1,0.0
nickname,0,1,-1,1,0.0
solor,0,1,-1,1,0.0
proleptic,0,1,-1,1,0.0
acre,0,1,-1,1,0.0
fireworks,0,1,-1,1,0.0
maritime,0,1,-1,1,0.0
previous,8,8,0,16,0.0
remain,8,8,0,16,0.0
festivity,8,8,0,16,0.0
ce,8,8,0,16,0.0
japanese,8,8,0,16,0.0
thanksgiving,8,8,0,16,0.0
diverse,8,8,0,16,0.0
ireland,8,8,0,16,0.0
erikson,8,8,0,16,0.0
skeleton,8,8,0,16,0.0
haplogroups,8,8,0,16,0.0
reliant,0,1,-1,1,0.0
giving,8,8,0,16,0.0
guaraní,8,8,0,16,0.0
child,8,8,0,16,0.0
russians,8,8,0,16,0.0
paleolithic,8,8,0,16,0.0
similar,8,8,0,16,0.0
data,8,8,0,16,0.0
residents,8,8,0,16,0.0
zealand,8,8,0,16,0.0
incan,8,8,0,16,0.0
response,8,8,0,16,0.0
2014,8,8,0,16,0.0
transformation,0,1,-1,1,0.0
tuva,0,1,-1,1,0.0
guangxi,0,1,-1,1,0.0
designate,7,7,0,14,0.0
emphasize,7,7,0,14,0.0
multi,7,7,0,14,0.0
chapter,7,7,0,14,0.0
municipalities,7,7,0,14,0.0
macmillan,7,7,0,14,0.0
instrument,7,7,0,14,0.0
distribution,7,7,0,14,0.0
1917,7,7,0,14,0.0
northwest,7,7,0,14,0.0
pope,7,7,0,14,0.0
festivities,7,7,0,14,0.0
varied,7,7,0,14,0.0
ruled,7,7,0,14,0.0
mdislander,0,1,-1,1,0.0
interacting,0,1,-1,1,0.0
binacional,0,1,-1,1,0.0
alpacas,0,1,-1,1,0.0
khalkha,0,1,-1,1,0.0
notable,7,7,0,14,0.0
male,7,7,0,14,0.0
dependencies,7,7,0,14,0.0
altai,7,7,0,14,0.0
illustration,7,7,0,14,0.0
eighty,7,7,0,14,0.0
minorities,7,7,0,14,0.0
thumbnail,7,7,0,14,0.0
nahua,7,7,0,14,0.0
150,7,7,0,14,0.0
poster,7,7,0,14,0.0
knows,0,1,-1,1,0.0
upper,7,7,0,14,0.0
horses,7,7,0,14,0.0
rochester,0,1,-1,1,0.0
translates,0,1,-1,1,0.0
attitudes,0,1,-1,1,0.0
corbin,0,1,-1,1,0.0
tompkins,0,2,-2,2,0.0
créaphis,0,1,-1,1,0.0
damaging,0,1,-1,1,0.0
wright,0,1,-1,1,0.0
mendelsohn,0,1,-1,1,0.0
leading,7,7,0,14,0.0
research,7,7,0,14,0.0
paid,7,7,0,14,0.0
customs,7,7,0,14,0.0
censo,7,7,0,14,0.0
january,7,7,0,14,0.0
derived,7,7,0,14,0.0
achieved,7,7,0,14,0.0
initially,7,7,0,14,0.0
1763,7,7,0,14,0.0
decolonization,7,7,0,14,0.0
atrophies,0,1,-1,1,0.0
amazonia,7,7,0,14,0.0
immigration,7,7,0,14,0.0
authority,7,7,0,14,0.0
survived,7,7,0,14,0.0
rest,7,7,0,14,0.0
question,7,7,0,14,0.0
located,8,8,0,16,0.0
1815,8,8,0,16,0.0
indígenas,8,8,0,16,0.0
provides,7,7,0,14,0.0
tobago,7,7,0,14,0.0
collective,7,7,0,14,0.0
brodhead,0,1,-1,1,0.0
enterprising,0,1,-1,1,0.0
burnside,0,1,-1,1,0.0
removal,0,1,-1,1,0.0
providencia,0,1,-1,1,0.0
imperialist,0,1,-1,1,0.0
idaho,0,1,-1,1,0.0
siam,0,1,-1,1,0.0
sexist,0,2,-2,2,0.0
sold,7,7,0,14,0.0
popular,7,7,0,14,0.0
137,0,24,-24,24,0.0
exact,7,7,0,14,0.0
rate,7,7,0,14,0.0
peopling,7,7,0,14,0.0
despite,7,7,0,14,0.0
horse,7,7,0,14,0.0
communal,7,7,0,14,0.0
female,7,7,0,14,0.0
depicted,7,7,0,14,0.0
widespread,7,7,0,14,0.0
workers,7,7,0,14,0.0
ancestral,7,7,0,14,0.0
genetically,7,7,0,14,0.0
slices,5,5,0,10,0.0
compromise,5,5,0,10,0.0
maintaining,5,5,0,10,0.0
societal,5,5,0,10,0.0
indias,5,5,0,10,0.0
evidenced,5,5,0,10,0.0
adjoins,5,5,0,10,0.0
journalist,5,5,0,10,0.0
conceived,5,5,0,10,0.0
coincidentally,5,5,0,10,0.0
flutes,6,6,0,12,0.0
richness,5,5,0,10,0.0
determinant,5,5,0,10,0.0
periodic,5,5,0,10,0.0
cutting,5,5,0,10,0.0
protect,5,5,0,10,0.0
vincent,5,5,0,10,0.0
generoso,5,5,0,10,0.0
propaganda,5,5,0,10,0.0
marches,5,5,0,10,0.0
creole,5,5,0,10,0.0
sharing,5,5,0,10,0.0
involves,5,5,0,10,0.0
patriotic,5,5,0,10,0.0
massive,5,5,0,10,0.0
lenin,5,5,0,10,0.0
universe,5,5,0,10,0.0
bulletin,5,5,0,10,0.0
candidate,5,5,0,10,0.0
knifing,5,5,0,10,0.0
sierra,5,5,0,10,0.0
conference,5,5,0,10,0.0
moved,5,5,0,10,0.0
commemorates,5,5,0,10,0.0
logbook,5,5,0,10,0.0
enthusiastically,5,5,0,10,0.0
combination,5,5,0,10,0.0
usa,5,5,0,10,0.0
program,5,5,0,10,0.0
varying,5,5,0,10,0.0
twenties,5,5,0,10,0.0
weatherford,5,5,0,10,0.0
juana,5,5,0,10,0.0
litigation,5,5,0,10,0.0
urgency,5,5,0,10,0.0
expected,5,5,0,10,0.0
decrying,5,5,0,10,0.0
curaçao,5,5,0,10,0.0
isthmus,5,5,0,10,0.0
1916,5,5,0,10,0.0
observing,5,5,0,10,0.0
citizen,5,5,0,10,0.0
900,5,5,0,10,0.0
sword,5,5,0,10,0.0
reflects,5,5,0,10,0.0
thirteen,5,5,0,10,0.0
contributing,5,5,0,10,0.0
tuesday,5,5,0,10,0.0
mesoamerican,5,5,0,10,0.0
nicola,5,5,0,10,0.0
georges,1,1,0,2,0.0
butler,1,1,0,2,0.0
rebellions,1,1,0,2,0.0
walk,5,5,0,10,0.0
franco,5,5,0,10,0.0
mobilize,5,5,0,10,0.0
evolution,5,5,0,10,0.0
saying,5,5,0,10,0.0
friday,5,5,0,10,0.0
robin,5,5,0,10,0.0
analyzed,5,5,0,10,0.0
kirkpatrick,5,5,0,10,0.0
insatiable,5,5,0,10,0.0
investors,5,5,0,10,0.0
graffiti,5,5,0,10,0.0
359,5,5,0,10,0.0
patriotism,5,5,0,10,0.0
stylized,5,5,0,10,0.0
associated,5,5,0,10,0.0
canadians,5,5,0,10,0.0
importance,5,5,0,10,0.0
occupation,5,5,0,10,0.0
allowing,5,5,0,10,0.0
tammany,5,5,0,10,0.0
torturing,5,5,0,10,0.0
cruelty,5,5,0,10,0.0
hipólito,5,5,0,10,0.0
gatherers,5,5,0,10,0.0
salem,5,5,0,10,0.0
1928,5,5,0,10,0.0
variations,5,5,0,10,0.0
parties,5,5,0,10,0.0
eyes,5,5,0,10,0.0
intercontinental,5,5,0,10,0.0
strain,5,5,0,10,0.0
anthropologist,5,5,0,10,0.0
direct,5,5,0,10,0.0
whites,5,5,0,10,0.0
93,5,5,0,10,0.0
jesse,5,5,0,10,0.0
attacks,5,5,0,10,0.0
statutory,5,5,0,10,0.0
conservatives,5,5,0,10,0.0
uniform,5,5,0,10,0.0
justice,5,5,0,10,0.0
lilia,5,5,0,10,0.0
survival,5,5,0,10,0.0
34,5,5,0,10,0.0
36,5,5,0,10,0.0
barbas,5,5,0,10,0.0
destrucción,5,5,0,10,0.0
nothings,5,5,0,10,0.0
fine,5,5,0,10,0.0
proclaim,5,5,0,10,0.0
viewers,5,5,0,10,0.0
mobilization,5,5,0,10,0.0
arrest,5,5,0,10,0.0
sprayed,5,5,0,10,0.0
demand,5,5,0,10,0.0
descobrimento,5,5,0,10,0.0
ideals,5,5,0,10,0.0
larco,5,5,0,10,0.0
italiana,5,5,0,10,0.0
maps,5,5,0,10,0.0
mutilation,5,5,0,10,0.0
postponed,5,5,0,10,0.0
latino,5,5,0,10,0.0
sharpness,5,5,0,10,0.0
thursday,5,5,0,10,0.0
1532,5,5,0,10,0.0
vinland,5,5,0,10,0.0
monarca,5,5,0,10,0.0
governors,5,5,0,10,0.0
factors,5,5,0,10,0.0
nunavut,5,5,0,10,0.0
hour,5,5,0,10,0.0
trópicos,5,5,0,10,0.0
destroyed,5,5,0,10,0.0
centerpiece,1,1,0,2,0.0
bold,1,1,0,2,0.0
marine,5,5,0,10,0.0
netherland,5,5,0,10,0.0
faithful,5,5,0,10,0.0
daring,5,5,0,10,0.0
definitive,5,5,0,10,0.0
burgeoning,5,5,0,10,0.0
plantations,5,5,0,10,0.0
lega,5,5,0,10,0.0
monarchy,5,5,0,10,0.0
folklore,5,5,0,10,0.0
allusive,5,5,0,10,0.0
fraternal,5,5,0,10,0.0
schwarcz,5,5,0,10,0.0
medieval,5,5,0,10,0.0
afflicting,5,5,0,10,0.0
1948,5,5,0,10,0.0
christ,5,5,0,10,0.0
monuments,5,5,0,10,0.0
1535,5,5,0,10,0.0
politicians,5,5,0,10,0.0
friendship,5,5,0,10,0.0
cossack,1,1,0,2,0.0
influenced,5,5,0,10,0.0
marchers,5,5,0,10,0.0
corps,5,5,0,10,0.0
grenadines,5,5,0,10,0.0
terrorizing,5,5,0,10,0.0
britannica,5,5,0,10,0.0
separation,5,5,0,10,0.0
nos,5,5,0,10,0.0
civil,5,5,0,10,0.0
wing,5,5,0,10,0.0
strictly,1,1,0,2,0.0
1981,5,5,0,10,0.0
vaccines,1,1,0,2,0.0
prehistoric,1,1,0,2,0.0
huguenots,1,1,0,2,0.0
systematically,1,1,0,2,0.0
precision,1,1,0,2,0.0
obliterating,1,1,0,2,0.0
bacalhaus,1,1,0,2,0.0
wiener,1,1,0,2,0.0
opposing,1,1,0,2,0.0
technological,1,1,0,2,0.0
autochthonous,5,5,0,10,0.0
christians,6,6,0,12,0.0
paulo,6,6,0,12,0.0
imported,6,6,0,12,0.0
traditions,6,6,0,12,0.0
timothy,6,6,0,12,0.0
1960s,6,6,0,12,0.0
republics,6,6,0,12,0.0
19r,0,2,-2,2,0.0
easy,0,1,-1,1,0.0
yakima,0,1,-1,1,0.0
complementary,5,5,0,10,0.0
coloniale,0,1,-1,1,0.0
serfdom,0,1,-1,1,0.0
myanmar,0,1,-1,1,0.0
affectionately,0,1,-1,1,0.0
universal,0,1,-1,1,0.0
seek,0,2,-2,2,0.0
circles,0,1,-1,1,0.0
martínez,0,1,-1,1,0.0
555,0,1,-1,1,0.0
här,1,1,0,2,0.0
lineages,6,6,0,12,0.0
mistress,0,1,-1,1,0.0
things,1,1,0,2,0.0
jack,6,6,0,12,0.0
dean,6,6,0,12,0.0
foster,6,6,0,12,0.0
aimed,6,6,0,12,0.0
subclades,6,6,0,12,0.0
sources,6,6,0,12,0.0
traders,6,6,0,12,0.0
identification,6,6,0,12,0.0
voted,6,6,0,12,0.0
suggest,6,6,0,12,0.0
experienced,6,6,0,12,0.0
richard,6,6,0,12,0.0
arctic,6,6,0,12,0.0
connection,6,6,0,12,0.0
kazakhstan,6,6,0,12,0.0
ptype,1,1,0,2,0.0
cónbo,1,1,0,2,0.0
unknown,6,6,0,12,0.0
seattle,6,6,0,12,0.0
austin,6,6,0,12,0.0
occasions,6,6,0,12,0.0
chief,6,6,0,12,0.0
cultivated,6,6,0,12,0.0
waves,6,6,0,12,0.0
corn,6,6,0,12,0.0
fort,6,6,0,12,0.0
ranging,6,6,0,12,0.0
protracted,6,6,0,12,0.0
visual,6,6,0,12,0.0
bolivian,6,6,0,12,0.0
wow,6,6,0,12,0.0
1954,6,6,0,12,0.0
1552,6,6,0,12,0.0
statues,6,6,0,12,0.0
foundation,6,6,0,12,0.0
maternal,6,6,0,12,0.0
darien,6,6,0,12,0.0
1558,6,6,0,12,0.0
counted,6,6,0,12,0.0
guatemalan,6,6,0,12,0.0
context,6,6,0,12,0.0
renaissance,6,6,0,12,0.0
experimentation,0,1,-1,1,0.0
cannibalistic,0,1,-1,1,0.0
1650,6,6,0,12,0.0
business,6,6,0,12,0.0
differences,6,6,0,12,0.0
evo,6,6,0,12,0.0
test,6,6,0,12,0.0
significantly,6,6,0,12,0.0
relations,6,6,0,12,0.0
lineage,6,6,0,12,0.0
reflect,6,6,0,12,0.0
eltis,6,6,0,12,0.0
guyana,6,6,0,12,0.0
degrees,6,6,0,12,0.0
mitochondrial,6,6,0,12,0.0
72,6,6,0,12,0.0
discussing,6,6,0,12,0.0
entered,6,6,0,12,0.0
practiced,6,6,0,12,0.0
towns,6,6,0,12,0.0
entirely,6,6,0,12,0.0
baghdad,6,6,0,12,0.0
successfully,6,6,0,12,0.0
artists,6,6,0,12,0.0
blooded,6,6,0,12,0.0
character,6,6,0,12,0.0
gómez,5,5,0,10,0.0
purposes,5,5,0,10,0.0
injustices,5,5,0,10,0.0
hispanicity,5,5,0,10,0.0
norman,5,5,0,10,0.0
institution,5,5,0,10,0.0
nineteen,5,5,0,10,0.0
blackfoot,5,5,0,10,0.0
eustatius,5,5,0,10,0.0
favor,5,5,0,10,0.0
considers,1,1,0,2,0.0
adamski,5,5,0,10,0.0
count,5,5,0,10,0.0
encuentro,5,5,0,10,0.0
anthropologists,5,5,0,10,0.0
appointed,5,5,0,10,0.0
paradise,5,5,0,10,0.0
estimates,5,5,0,10,0.0
granada,5,5,0,10,0.0
franklin,5,5,0,10,0.0
highly,5,5,0,10,0.0
strained,5,5,0,10,0.0
personally,5,5,0,10,0.0
horseback,5,5,0,10,0.0
emphasizing,5,5,0,10,0.0
allies,5,5,0,10,0.0
surrounded,5,5,0,10,0.0
imperador,5,5,0,10,0.0
yrigoyen,5,5,0,10,0.0
hussein,5,5,0,10,0.0
preachers,5,5,0,10,0.0
manifestations,1,1,0,2,0.0
settles,1,1,0,2,0.0
toppling,5,5,0,10,0.0
noir,1,1,0,2,0.0
absolute,1,1,0,2,0.0
makers,1,1,0,2,0.0
forgiven,1,1,0,2,0.0
papers,1,1,0,2,0.0
region26,1,1,0,2,0.0
ideological,1,1,0,2,0.0
antarctique,1,1,0,2,0.0
pedestal,5,5,0,10,0.0
nieto,5,5,0,10,0.0
farmers,5,5,0,10,0.0
accumulation,1,1,0,2,0.0
memory,5,5,0,10,0.0
wild,6,6,0,12,0.0
armed,6,6,0,12,0.0
yucatec,6,6,0,12,0.0
subsistence,6,6,0,12,0.0
visited,6,6,0,12,0.0
tools,6,6,0,12,0.0
postal,6,6,0,12,0.0
muisca,6,6,0,12,0.0
castile,6,6,0,12,0.0
ss,5,5,0,10,0.0
métis,6,6,0,12,0.0
departed,1,1,0,2,0.0
continuation,1,1,0,2,0.0
kidnappings,1,1,0,2,0.0
pitcairn,1,1,0,2,0.0
1762,1,1,0,2,0.0
gayatri,1,1,0,2,0.0
informe,1,1,0,2,0.0
indische,1,1,0,2,0.0
burnett,1,1,0,2,0.0
anda,1,1,0,2,0.0
endowment,6,6,0,12,0.0
protests,5,5,0,10,0.0
preventing,5,5,0,10,0.0
atdna,6,6,0,12,0.0
nativists,5,5,0,10,0.0
azurduy,5,5,0,10,0.0
marked,5,5,0,10,0.0
vicente,5,5,0,10,0.0
325,5,5,0,10,0.0
enacted,5,5,0,10,0.0
participatory,5,5,0,10,0.0
fiestas,5,5,0,10,0.0
tyrant,5,5,0,10,0.0
regata,5,5,0,10,0.0
centennial,5,5,0,10,0.0
evolved,5,5,0,10,0.0
compendium,5,5,0,10,0.0
patterns,5,5,0,10,0.0
bond,5,5,0,10,0.0
evangelized,1,1,0,2,0.0
agenda,1,1,0,2,0.0
graphic,5,5,0,10,0.0
agencies,5,5,0,10,0.0
crowd,5,5,0,10,0.0
rapid,5,5,0,10,0.0
powers,21,21,0,42,0.0
nazionale,21,21,0,42,0.0
11,21,21,0,42,0.0
giornata,21,21,0,42,0.0
2001,21,21,0,42,0.0
example,19,19,0,38,0.0
23,19,19,0,38,0.0
according,19,19,0,38,0.0
created,20,20,0,40,0.0
educated,0,1,-1,1,0.0
storm,0,5,-5,5,0.0
orchard,0,1,-1,1,0.0
susceptible,0,1,-1,1,0.0
deluermoz,0,1,-1,1,0.0
flew,0,3,-3,3,0.0
competing,0,1,-1,1,0.0
venice,0,1,-1,1,0.0
faro,0,1,-1,1,0.0
luang,0,1,-1,1,0.0
1214,0,1,-1,1,0.0
tomb,0,1,-1,1,0.0
531,0,1,-1,1,0.0
écrits,0,1,-1,1,0.0
starved,0,1,-1,1,0.0
england,18,18,0,36,0.0
species,19,19,0,38,0.0
initial,19,19,0,38,0.0
aymara,19,19,0,38,0.0
spoken,19,19,0,38,0.0
included,20,20,0,40,0.0
quechua,20,20,0,40,0.0
uncertain,0,2,-2,2,0.0
niña,0,2,-2,2,0.0
nacional,21,21,0,42,0.0
arsenio,0,1,-1,1,0.0
genius,0,1,-1,1,0.0
newsday,0,1,-1,1,0.0
recher,0,1,-1,1,0.0
1503,0,1,-1,1,0.0
demonstrated,0,1,-1,1,0.0
board,0,1,-1,1,0.0
savagery,0,1,-1,1,0.0
funds,0,1,-1,1,0.0
newark,0,1,-1,1,0.0
movements,21,21,0,42,0.0
certainly,0,1,-1,1,0.0
asian,25,25,0,50,0.0
northmen,0,2,-2,2,0.0
ferndale,0,1,-1,1,0.0
ellsworthamerican,0,1,-1,1,0.0
air,0,1,-1,1,0.0
veins,0,1,-1,1,0.0
indios,0,1,-1,1,0.0
1204,0,1,-1,1,0.0
agent,0,1,-1,1,0.0
paracas,0,1,-1,1,0.0
migration,20,20,0,40,0.0
dismemberment,0,1,-1,1,0.0
9th,0,1,-1,1,0.0
tt,0,1,-1,1,0.0
champasak,0,1,-1,1,0.0
safely,0,1,-1,1,0.0
origin,25,25,0,50,0.0
observed,26,26,0,52,0.0
aboriginal,26,26,0,52,0.0
hispaniola,27,27,0,54,0.0
ago,24,24,0,48,0.0
50,25,25,0,50,0.0
massachusettssomerville,0,1,-1,1,0.0
diversity,20,20,0,40,0.0
local,23,23,0,46,0.0
total,23,23,0,46,0.0
mayan,23,23,0,46,0.0
regions,21,21,0,42,0.0
speaking,21,21,0,42,0.0
continents,21,21,0,42,0.0
original,22,22,0,44,0.0
events,22,22,0,44,0.0
los,22,22,0,44,0.0
traditional,25,25,0,50,0.0
overworked,0,1,-1,1,0.0
474,0,1,-1,1,0.0
visibility,0,1,-1,1,0.0
catalina,0,1,-1,1,0.0
belize,23,23,0,46,0.0
monday,23,23,0,46,0.0
english,24,24,0,48,0.0
term,24,24,0,48,0.0
slavery,22,22,0,44,0.0
rica,22,22,0,44,0.0
parts,23,23,0,46,0.0
extends,0,1,-1,1,0.0
1506,0,1,-1,1,0.0
sivin,0,1,-1,1,0.0
admit,0,1,-1,1,0.0
uruguay,16,16,0,32,0.0
occurred,16,16,0,32,0.0
free,16,16,0,32,0.0
heritage,16,16,0,32,0.0
pp,16,16,0,32,0.0
recognized,15,15,0,30,0.0
brazilian,15,15,0,30,0.0
justify,0,1,-1,1,0.0
1998,16,16,0,32,0.0
pipil,16,16,0,32,0.0
2011,16,16,0,32,0.0
nansha,0,1,-1,1,0.0
1829,0,1,-1,1,0.0
stopover,0,1,-1,1,0.0
oklahomahttps,0,1,-1,1,0.0
translator1,0,2,-2,2,0.0
ecuatorian,0,1,-1,1,0.0
gentle,0,1,-1,1,0.0
tibet,0,1,-1,1,0.0
community,15,15,0,30,0.0
treaty,15,15,0,30,0.0
primarily,15,15,0,30,0.0
tribal,15,15,0,30,0.0
mother,15,15,0,30,0.0
1921,15,15,0,30,0.0
feast,15,15,0,30,0.0
caracas,15,15,0,30,0.0
annual,15,15,0,30,0.0
denver,15,15,0,30,0.0
pan,15,15,0,30,0.0
federico,0,3,-3,3,0.0
1778,0,3,-3,3,0.0
hoping,0,1,-1,1,0.0
1826,0,1,-1,1,0.0
regression,0,1,-1,1,0.0
